latitude,longitude,city,region,country,continent
8.253359726,80.64190574,,,Sri Lanka,Asia
54.90389663,24.39116714,Kaišiadorys,Kaišiadorys,Lithuania,Europe
-5.022601496,-44.99326398,São Roberto,Maranhão,Brazil,South America
-20.63393527,22.32271408,Kareng,North-West,Botswana,Africa
22.59263162,120.6800671,泰武鄉,Pingtung County,Taiwan,Asia
61.6506732,74.36773634,Ульт-Ягун,Khanty-Mansi Autonomous Okrug,Russia,Asia
-34.5190866,142.8731176,Euston,New South Wales,Australia,Oceania
67.48385986,27.89402311,Värriö,Lapland,Finland,Europe
51.53833405,18.91362325,Świerzyny,Łódź Voivodeship,Poland,Europe
45.06734865,9.777658923,Piacenza,Piacenza,Italy,Europe
12.24852448,79.21153441,Kilpennathur,Tamil Nadu,India,Asia
-13.78365687,-57.03629325,São José do Rio Claro,Mato Grosso,Brazil,South America
-30.4256181,29.14123614,Matatiele NU,Eastern Cape,South Africa,Africa
-3.176713909,39.68468182,Adu,Kilifi,Kenya,Africa
-17.35180436,-54.75811229,Itiquira,Mato Grosso,Brazil,South America
46.84516053,112.3751811,Uulbajan,Sükhbaatar,Mongolia,Asia
-1.664978096,114.5994169,Kapuas,Central Kalimantan,Indonesia,Asia
38.8538954,39.822788,Kovancilar,Elazığ,Türkiye,Asia
48.70561557,15.60456374,St. Bernhard-Frauenhofen,Lower Austria,Austria,Europe
-10.60618508,-58.59997842,Juruena,Mato Grosso,Brazil,South America
26.87952241,-99.83044901,Vallecillo,Nuevo León,Mexico,North America
39.85857831,22.17367492,Galanovryssi,Thessaly,Greece,Europe
12.6854685,121.3416512,Bongabong,Oriental Mindoro,Philippines,Asia
10.19136931,11.114652,Akko,Gombe,Nigeria,Africa
66.55117975,26.17731874,Saarenkylä,Lapland,Finland,Europe
10.02056113,8.936191319,Jos North,Plateau,Nigeria,Africa
-34.91862974,148.1617116,Coolac,New South Wales,Australia,Oceania
22.79261057,74.47363237,Jhabua,Madhya Pradesh,India,Asia
-16.38462928,143.073459,Highbury,Queensland,Australia,Oceania
-15.08976796,-47.31410122,Formosa,Goiás,Brazil,South America
61.74902839,54.91590959,Мыелдино,Komi Republic,Russia,Asia
43.64136785,43.84933169,Ново-Полтавское,Kabardino-Balkaria,Russia,Asia
2.285476805,-59.83912108,Bonfim,Roraima,Brazil,South America
-12.73992362,131.464882,Marrakai,Northern Territory,Australia,Oceania
-28.03716186,31.58033399,KwaNsele,KwaZulu-Natal,South Africa,Africa
-28.28720829,-62.0828192,El Colorado,Santiago del Estero,Argentina,South America
-16.61371042,135.8676386,McArthur,Northern Territory,Australia,Oceania
19.6784308,-87.86768396,Felipe Carrillo Puerto,Quintana Roo,Mexico,North America
15.54586065,77.52755036,Devanakonda,Andhra Pradesh,India,Asia
-8.807377356,-49.68672082,Santa Maria das Barreiras,Pará,Brazil,South America
61.81284799,129.8472386,Павловск,Sakha,Russia,Asia
-22.09973034,-53.48702637,Nova Andradina,Mato Grosso do Sul,Brazil,South America
12.68635546,-14.93854548,,,Senegal,Africa
22.89140165,92.05834448,Mannerchar,Chattogram,Bangladesh,Asia
47.94294612,37.55742189,Донецьк,Donetsk Oblast,Ukraine,Europe
-17.42378595,-69.52602769,Palca,Tacna,Peru,South America
-12.70250884,142.3658725,Mission River,Queensland,Australia,Oceania
-23.133259,119.2472208,Newman,Western Australia,Australia,Oceania
-26.5906833,120.2260383,Wiluna,Western Australia,Australia,Oceania
-31.02301484,-67.29615897,Chucuma,San Juan,Argentina,South America
68.14580067,25.71141717,Kiistala,Lapland,Finland,Europe
38.28663998,41.98939496,Bitlis,Bitlis,Türkiye,Asia
47.89546347,18.32008729,Pribeta,Nitra,Slovakia,Europe
9.337165632,5.225381681,Mokwa,Niger,Nigeria,Africa
45.94698923,115.7321578,Erdenetsagaan,Sükhbaatar,Mongolia,Asia
45.51961206,18.24522349,Koška,Osijek-Baranja,Croatia,Europe
69.09894915,27.64156535,Ivalo,Lapland,Finland,Europe
-44.55228465,-67.43775672,Las Plumas,Chubut,Argentina,South America
10.64508963,4.895889284,Magama,Niger,Nigeria,Africa
8.837486674,7.979396762,Kokona,Nasarawa,Nigeria,Africa
24.90011369,-103.2140033,General Simón Bolívar,Durango,Mexico,North America
-4.610794243,-56.32906965,Itaituba,Pará,Brazil,South America
-9.859589569,-40.08454318,Jaguarari,Bahia,Brazil,South America
-41.64173191,-68.26687532,Maquinchao,Río Negro,Argentina,South America
14.83858861,104.8139416,Non Khun,Ubon Ratchathani,Thailand,Asia
-33.63921728,115.4505225,Ruabon,Western Australia,Australia,Oceania
14.10008364,106.3389359,Siem Pang,Stung Treng,Cambodia,Asia
38.28474038,33.73250162,Taspinar,Aksaray,Türkiye,Asia
66.58455502,25.61667541,Rovaniemi,Lapland,Finland,Europe
4.416246258,-76.05933057,Zarzal,Valle del Cauca,Colombia,South America
-0.571056966,-80.17708409,Chone,Manabí,Ecuador,South America
-26.53480018,150.6401893,Burncluith,Queensland,Australia,Oceania
-31.81318635,128.3445708,Eucla,Western Australia,Australia,Oceania
58.29687613,16.49495732,Gusum,Östergötland,Sweden,Europe
26.57808255,-102.4241993,Cuatro Ciénegas,Coahuila,Mexico,North America
-4.358799924,-46.24598293,Santa Luzia,Maranhão,Brazil,South America
-0.338471161,117.3222984,Kutai Kartanegara,East Kalimantan,Indonesia,Asia
-4.881515655,-43.1966975,Caxias,Maranhão,Brazil,South America
26.5327042,-99.99804683,Vallecillo,Nuevo León,Mexico,North America
-35.69628206,146.5158646,Daysdale,New South Wales,Australia,Oceania
52.506695,111.536138,Сосново-Озерское,Buryatia,Russia,Asia
-12.43481631,-42.34636577,Brotas de Macaúbas,Bahia,Brazil,South America
-14.95442147,-41.03454177,Vitória da Conquista,Bahia,Brazil,South America
-5.113986298,-45.11980827,São Raimundo do Doca Bezerra,Maranhão,Brazil,South America
-25.35580372,131.8637431,Petermann,Northern Territory,Australia,Oceania
-33.5651812,-62.69537458,Alejo Ledesma,Córdoba,Argentina,South America
-25.93889612,-64.70278881,Antillá,Salta,Argentina,South America
-33.04300152,150.6815438,Putty,New South Wales,Australia,Oceania
-32.84735047,-62.85945694,Ordoñez,Córdoba,Argentina,South America
-15.15988787,-49.81460749,Rubiataba,Goiás,Brazil,South America
13.80285881,-13.88914875,,,Senegal,Africa
20.8644622,-103.019145,Cuquío,Jalisco,Mexico,North America
-19.46533536,121.4657149,Eighty Mile Beach,Western Australia,Australia,Oceania
55.14412548,74.57092919,Воскресенка,Omsk,Russia,Asia
-38.43951505,-66.3099159,Gobernador Duval,La Pampa,Argentina,South America
-13.90479418,-47.36091457,Cavalcante,Goiás,Brazil,South America
-14.25452188,-44.15987489,Feira da Mata,Bahia,Brazil,South America
45.46221224,23.61459854,Voineasa,Vâlcea,Romania,Europe
46.6783304,25.36483531,Joseni,Harghita,Romania,Europe
55.05101716,-3.176128562,Lockerbie,Scotland,United Kingdom,Europe
45.3047302,22.00679595,Reșița,Caraș-Severin,Romania,Europe
40.04153416,-1.266606203,Casas Altas,Valencia,Spain,Europe
55.93090593,23.08364265,,,Lithuania,Europe
-17.22150136,-46.69713929,Paracatu,Minas Gerais,Brazil,South America
54.54751526,113.3704867,Багдарин,Buryatia,Russia,Asia
43.54798838,24.9431719,Новачене,Pleven,Bulgaria,Europe
29.75764072,-109.8133125,Moctezuma,Sonora,Mexico,North America
-1.194027093,35.7250823,Majimoto,Narok,Kenya,Africa
-11.2837353,-44.67047072,Santa Rita de Cássia,Bahia,Brazil,South America
-37.87385614,-66.46880816,Veinticinco de Mayo,La Pampa,Argentina,South America
29.65082568,35.20976613,ال اقابا,Aqaba,Jordan,Asia
17.89620388,80.08743836,Kothaguda,Telangana,India,Asia
42.32076484,25.56950809,Ловец,Stara Zagora,Bulgaria,Europe
-29.06787276,-60.98434274,Villa Minetti,Santa Fe,Argentina,South America
45.93711034,20.89595911,Șandra,Timiș,Romania,Europe
45.70258498,21.28660803,Moșnița Nouă,Timiș,Romania,Europe
-3.261722062,-51.46456537,Anapu,Pará,Brazil,South America
0.734785857,-60.45820059,Rorainópolis,Roraima,Brazil,South America
50.00694926,28.04351563,,,Ukraine,Europe
-34.76389632,147.555312,Old Junee,New South Wales,Australia,Oceania
62.9562642,113.5415823,Светлый,Sakha,Russia,Asia
58.69624174,13.11293619,Lidköping,Västra Götaland,Sweden,Europe
-21.53402126,139.6538408,Dajarra,Queensland,Australia,Oceania
58.96039427,22.47708962,Jõeranna,Hiiu,Estonia,Europe
14.81138758,104.9404688,Thung Si Udom,Ubon Ratchathani,Thailand,Asia
55.69370526,13.6467037,Sjöbo,Skåne,Sweden,Europe
45.90280746,115.423499,Erdenetsagaan,Sükhbaatar,Mongolia,Asia
-23.06487788,150.7118287,Farnborough,Queensland,Australia,Oceania
-16.82414877,124.9160242,King Leopold Ranges,Western Australia,Australia,Oceania
4.666669695,-60.29152088,Uiramutã,Roraima,Brazil,South America
61.01704546,76.61783504,Высокий,Khanty-Mansi Autonomous Okrug,Russia,Asia
1.489654141,-75.36643505,La Montañita,Caquetá,Colombia,South America
-43.006997,-71.06283704,Esquel,Chubut,Argentina,South America
62.57931762,125.0270894,Орто-Сурт,Sakha,Russia,Asia
-17.161105,-50.89828064,Rio Verde,Goiás,Brazil,South America
57.74731091,85.15844369,Батурино,Tomsk,Russia,Asia
12.28176106,102.2662508,Laem Ngop,Trat,Thailand,Asia
50.27166396,21.22495264,Wierzchowiny,Subcarpathian Voivodeship,Poland,Europe
35.64253821,10.08894522,,,Tunisia,Africa
-28.40371812,-52.03796948,Gentil,Rio Grande do Sul,Brazil,South America
-32.71009498,151.6114488,Largs,New South Wales,Australia,Oceania
-33.71488443,117.3183187,Cherry Tree Pool,Western Australia,Australia,Oceania
55.50817232,8.791133312,Bramming,Southern Denmark,Denmark,Europe
39.50063072,33.7910318,Kaman,Kırşehir,Türkiye,Asia
12.85195982,5.148620042,Bodinga,Sokoto,Nigeria,Africa
-22.61308467,29.85201586,Musina NU,Limpopo,South Africa,Africa
-8.47701636,-70.15063652,Feijó,Acre,Brazil,South America
-23.04647411,-63.93783669,Coronel Cornejo,Salta,Argentina,South America
39.64346744,27.06791513,Edremit,Balıkesir,Türkiye,Asia
16.35291387,-93.13851585,Villaflores,Chiapas,Mexico,North America
-2.23945673,37.43339556,Kenyawa-Poka,Kajiado,Kenya,Africa
56.257267,27.988765,Istra,Ludza,Latvia,Europe
16.77616898,-3.005472455,Tombouctou,Timbuktu,Mali,Africa
-33.32075024,-59.22461094,Kilometro 340,Entre Ríos,Argentina,South America
-17.12874114,-70.83690076,Torata,Moquegua,Peru,South America
56.83394167,62.69632162,Камышлов,Sverdlovsk,Russia,Asia
-16.89065155,-43.56929501,Juramento,Minas Gerais,Brazil,South America
62.93970681,152.3838646,Сеймчан,Magadan,Russia,Asia
-12.58473554,-74.69490914,Cosme,Huancavelica,Peru,South America
-24.50498285,119.6385908,Kumarina,Western Australia,Australia,Oceania
36.68323922,29.41621217,Seydikemer,Muğla,Türkiye,Asia
-18.78927258,-68.25625153,Huachacalla,Oruro,Bolivia,South America
-3.17785571,-60.14196793,Iranduba,Amazonas,Brazil,South America
15.9649294,-13.59656556,Thilogne,Matam,Senegal,Africa
-27.85598256,115.6688849,Nerramyne,Western Australia,Australia,Oceania
-45.28430627,-68.64990728,Buen Pasto,Chubut,Argentina,South America
58.46862713,22.25497028,Mustjala,Saaremaa,Estonia,Europe
-35.91686868,141.390783,Big Desert,Victoria,Australia,Oceania
13.4150672,103.2376493,Mongkol Borei,Banteay Meanchey,Cambodia,Asia
-28.39781832,-53.65012924,Pejuçara,Rio Grande do Sul,Brazil,South America
47.73048397,29.52756311,Подільськ,Odesa Oblast,Ukraine,Europe
1.584151537,-78.70618246,San Andrés de Tumaco,Nariño,Colombia,South America
54.01765136,46.22926171,Аргаш,Ulyanovsk,Russia,Asia
15.95130652,103.2751979,Wapi Pathum,Maha Sarakham,Thailand,Asia
25.50258396,-102.5152541,Parras,Coahuila,Mexico,North America
53.10566654,20.37525263,Mława,Masovian Voivodeship,Poland,Europe
16.28911432,-96.56128358,Miahuatlán de Porfirio Díaz,Oaxaca,Mexico,North America
37.92245446,14.95781481,Santa Domenica Vittoria,Messina,Italy,Europe
61.28889943,-44.97534662,,,Greenland,North America
46.90951492,105.8861931,Bajan-Onjuul,Töv,Mongolia,Asia
-34.29563584,-57.35325993,Rosario,Colonia,Uruguay,South America
-25.80421198,23.69288288,Kagisano NU,North West,South Africa,Africa
-5.801047488,-79.83430862,Olmos,Lambayeque,Peru,South America
-22.65958406,-53.85530524,Novo Horizonte do Sul,Mato Grosso do Sul,Brazil,South America
10.96581379,-2.425966329,,,Ghana,Africa
43.5335554,27.29968223,Каравелово,Shumen,Bulgaria,Europe
-19.84324182,136.1870271,Tablelands,Northern Territory,Australia,Oceania
-16.41604327,-69.66230389,Juli,Puno,Peru,South America
37.59919821,41.40319981,Gercüs,Batman,Türkiye,Asia
50.35040413,16.16573201,Nové Město nad Metují,Hradec Králové,Czech Republic,Europe
60.5695098,14.80395483,Leksand,Dalarna,Sweden,Europe
-25.70944193,-49.89628711,Lapa,Paraná,Brazil,South America
8.520547679,10.6340739,Gassol,Taraba,Nigeria,Africa
-28.1528171,-54.32822277,Giruá,Rio Grande do Sul,Brazil,South America
-26.48111322,147.9152869,Mitchell,Queensland,Australia,Oceania
-4.879378335,-56.17033336,Trairão,Pará,Brazil,South America
54.18532643,-8.213120195,Garvagh,Leitrim,Ireland,Europe
-19.44662932,140.2263437,Four Ways,Queensland,Australia,Oceania
-8.14688832,-63.77113278,Canutama,Amazonas,Brazil,South America
7.23170443,5.078941091,Idanre,Ondo,Nigeria,Africa
-48.60295538,-67.49005796,Faro Campana,Santa Cruz,Argentina,South America
-23.89706629,22.08721389,Lehututu,Kgalagadi,Botswana,Africa
-21.79622525,26.23710597,Malatswai,Central,Botswana,Africa
-20.48236406,145.4784868,Pentland,Queensland,Australia,Oceania
55.90939736,90.12122609,Сохновка,Krasnoyarsk Krai,Russia,Asia
5.047625697,-74.1020565,Subachoque,Cundinamarca,Colombia,South America
37.14576206,34.83217781,Tarsus,Mersin,Türkiye,Asia
26.79782388,-105.1360157,Coronado,Chihuahua,Mexico,North America
6.817347598,-2.502632254,,,Ghana,Africa
-21.19729736,-44.32986134,São João Del Rei,Minas Gerais,Brazil,South America
-30.7531824,141.8283601,Packsaddle,New South Wales,Australia,Oceania
58.44004967,85.13237802,Белый Яр,Tomsk,Russia,Asia
-30.82259381,24.95145531,Umsobomvu NU,Northern Cape,South Africa,Africa
51.14924109,21.64474584,Lipsko,Masovian Voivodeship,Poland,Europe
-12.73992362,131.464882,Marrakai,Northern Territory,Australia,Oceania
-49.88769579,-72.43478736,Comandante Luis Piedrabuena,Santa Cruz,Argentina,South America
-20.34420579,141.6610821,Taldora,Queensland,Australia,Oceania
64.1430053,23.74237168,Himanka,Northern Ostrobothnia,Finland,Europe
-23.21105422,117.6626664,Paraburdoo,Western Australia,Australia,Oceania
-5.497056381,-79.4783657,Huarmaca,Piura,Peru,South America
-15.74040431,144.6840759,Lakeland,Queensland,Australia,Oceania
10.67474485,8.466179764,Lere,Kaduna,Nigeria,Africa
-24.0492172,149.5063055,Mimosa,Queensland,Australia,Oceania
51.03543264,22.09589963,Okręglica-Kolonia,Lublin Voivodeship,Poland,Europe
50.64769469,40.46285549,Пузево,Voronezh,Russia,Asia
-23.56056224,145.4242681,Barcaldine,Queensland,Australia,Oceania
-33.87757064,-58.31991129,Nueva Palmira,Colonia,Uruguay,South America
14.02327421,101.3094097,Mueang Prachin Buri,Prachin Buri,Thailand,Asia
-18.19459315,143.9668851,Einasleigh,Queensland,Australia,Oceania
-29.84337308,-55.91271065,Alegrete,Rio Grande do Sul,Brazil,South America
11.86600035,104.4599329,Sameakki Mean Chey,Kampong Chhnang,Cambodia,Asia
37.68545023,-5.238322034,Palma del Río,Córdoba,Spain,Europe
-3.533456434,-41.40615471,Cocal dos Alves,Piauí,Brazil,South America
-3.110041734,-58.42230312,Itacoatiara,Amazonas,Brazil,South America
-22.93513343,-54.47174849,Juti,Mato Grosso do Sul,Brazil,South America
-21.93188982,-44.55038683,Seritinga,Minas Gerais,Brazil,South America
-6.423426051,-48.90427714,Piçarra,Pará,Brazil,South America
31.47030554,-112.6842642,Puerto Peñasco,Sonora,Mexico,North America
40.09726934,8.506639852,Cuglieri,Oristano,Italy,Europe
-16.81283189,-42.31032583,Virgem da Lapa,Minas Gerais,Brazil,South America
-25.77716838,151.4909078,Pile Gully,Queensland,Australia,Oceania
0.391470773,40.92794968,Liboi,Garissa,Kenya,Africa
39.14489673,36.13692411,Gemerek,Sivas,Türkiye,Asia
8.380460385,4.991607436,Ifelodun,Kwara,Nigeria,Africa
8.282785164,5.832446679,Yagba East,Kogi,Nigeria,Africa
7.65995437,4.456267985,Ede South,Osun,Nigeria,Africa
9.511379916,8.605722117,Riyom,Plateau,Nigeria,Africa
-28.76769176,28.661826,,,Lesotho,Africa
15.07186002,-12.88021504,,,Senegal,Africa
-25.1889817,119.3298407,Kumarina,Western Australia,Australia,Oceania
0.563386161,121.5681205,Pohuwato,Gorontalo,Indonesia,Asia
19.2111295,-98.9643354,San Juan Tezompa,Mexico,Mexico,North America
40.95190658,-5.969633474,Canillas de Abajo,Salamanca,Spain,Europe
-12.73992362,131.464882,Marrakai,Northern Territory,Australia,Oceania
-14.7588983,132.8508818,Elsey,Northern Territory,Australia,Oceania
-28.70207186,148.1692315,Dirranbandi,Queensland,Australia,Oceania
-36.52311509,147.4543509,Mitta Mitta,Victoria,Australia,Oceania
-24.88261774,-50.27680153,Carambeí,Paraná,Brazil,South America
7.464379045,6.612909921,Ajaokuta,Kogi,Nigeria,Africa
44.69221944,110.0437624,Sainshand,Dornogovi,Mongolia,Asia
63.46968768,34.38874396,Сегежа,Karelia,Russia,Asia
-20.12230843,22.33630233,Tsau,North-West,Botswana,Africa
-33.26756902,20.14729053,Breede Valley NU,Western Cape,South Africa,Africa
-22.13965299,27.0129967,Tshimoyapula,Central,Botswana,Africa
49.09978642,34.24779107,,,Ukraine,Europe
-39.98782869,-62.66487774,Emilio Lamarca,Buenos Aires Province,Argentina,South America
-27.83763229,120.7187967,Leinster,Western Australia,Australia,Oceania
16.30452757,74.43309891,Hukeri,Karnataka,India,Asia
-28.95812614,-62.17312925,Guardia Escolta,Santiago del Estero,Argentina,South America
11.09494091,122.3866502,Lambunao,Iloilo,Philippines,Asia
-31.25201358,118.5922749,Walgoolan,Western Australia,Australia,Oceania
39.69691696,-1.168760272,Sinarcas,Valencia,Spain,Europe
46.694468,113.3025767,Baruun Urt,Sükhbaatar,Mongolia,Asia
-6.099509236,-48.59969513,São Geraldo do Araguaia,Pará,Brazil,South America
20.02117372,-105.3444939,Tomatlán,Jalisco,Mexico,North America
65.54682434,-38.98477103,,,Greenland,North America
-5.812802718,-55.72782352,Itaituba,Pará,Brazil,South America
-11.02091757,-76.21130234,Ondores,Junín,Peru,South America
61.00001995,79.43252854,Высокий,Khanty-Mansi Autonomous Okrug,Russia,Asia
-23.63159128,-54.80284704,Tacuru,Mato Grosso do Sul,Brazil,South America
12.57280475,76.15560647,Krishnarajanagara,Karnataka,India,Asia
44.53140775,9.115003468,Torriglia,Genoa,Italy,Europe
-27.55814378,-63.94065737,Clodomira,Santiago del Estero,Argentina,South America
-30.00642157,-63.77906691,Rayo Cortado,Córdoba,Argentina,South America
-9.741331918,-41.23912513,Sento Sé,Bahia,Brazil,South America
55.43686003,45.97694494,Пильна,Nizhny Novgorod,Russia,Asia
-29.6410816,-64.82120638,Lucio V. Mansilla,Córdoba,Argentina,South America
68.34629245,18.9487958,Abisko,Norrbotten,Sweden,Europe
-28.1356689,28.09342238,Nketoana NU,Free State,South Africa,Africa
63.0254229,112.4953085,Чернышевский,Sakha,Russia,Asia
0.57199872,38.78106715,Sericho,Isiolo,Kenya,Africa
-12.47239317,-43.45965885,Muquém de São Francisco,Bahia,Brazil,South America
-27.64121001,-66.30094339,Andalgalá,Catamarca,Argentina,South America
13.35510488,102.5443774,Phnum Proek,Battambang,Cambodia,Asia
4.866647472,6.375697882,Ogbia,Bayelsa,Nigeria,Africa
49.5714298,17.9028116,Starý Jičín,Moravian-Silesian,Czech Republic,Europe
36.53736454,34.05102034,Silifke,Mersin,Türkiye,Asia
